age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
50,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,,false
47,Private,,,Other-service,Unmarried,White,Female,0,0,30,United-States,false
30,,HS-grad,Married-civ-spouse,,Wife,White,Female,0,0,20,United-States,false
25,Private,Some-college,Separated,Adm-clerical,Other-relative,Black,Female,0,0,40,,false
28,Private,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
35,Federal-gov,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,false
20,,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,false
51,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,true
28,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,6271,0,40,United-States,false
19,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,false
80,Self-emp-not-inc,,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,35,United-States,false
24,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,false
67,Self-emp-inc,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,19079,0,40,Mexico,true
67,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,false
63,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,4035,0,40,United-States,false
36,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,false
63,,11th,Separated,,Not-in-family,Black,Male,0,0,40,United-States,false
36,Private,HS-grad,Never-married,Transport-moving,Other-relative,White,Male,0,0,50,United-States,false
34,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,true
56,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,true
27,Private,11th,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,false
23,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,4670,0,50,,false
49,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,false
38,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,false
45,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1405,40,United-States,true
56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5014,0,40,United-States,false
23,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Male,0,0,25,,false
70,Private,10th,Widowed,Craft-repair,Unmarried,White,Male,0,0,45,United-States,false
28,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,48,United-States,false
53,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States,true
50,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,false
56,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,,false
46,Private,HS-grad,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,false
23,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,false
49,Self-emp-not-inc,HS-grad,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,54,United-States,false
42,Private,Masters,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,true
32,Private,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,false
29,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,64,,true
33,Federal-gov,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,false
27,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,false
37,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,false
55,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,true
44,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Male,2146,0,45,United-States,false
38,Private,HS-grad,Divorced,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,false
56,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,false
21,Private,Bachelors,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,false
50,Private,Masters,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,false
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,false
19,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,false
29,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
44,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,true
31,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,70,,false
19,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,0,0,14,United-States,false
18,Self-emp-not-inc,11th,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,false
50,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,7687,0,54,United-States,true
46,Self-emp-inc,,Separated,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,false
50,Private,Bachelors,Divorced,Sales,Unmarried,Black,Male,0,0,40,United-States,false
21,Private,,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Mexico,false
47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,true
22,,HS-grad,Never-married,,Unmarried,Black,Male,0,0,45,United-States,false
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,false
32,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Male,2508,0,48,United-States,false
25,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,false
63,Self-emp-not-inc,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
36,,,Never-married,,Not-in-family,White,Male,0,0,35,United-States,false
51,Private,10th,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States,true
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,true
33,Private,,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,false
43,Local-gov,Some-college,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,false
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,false
31,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
21,Private,,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,false
33,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,false
25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,false
19,,Some-college,Separated,,Own-child,White,Female,0,0,20,United-States,false
18,Private,11th,Never-married,Sales,Not-in-family,,Female,0,0,30,United-States,false
54,Self-emp-inc,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,0,40,,false
25,Private,Bachelors,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,false
48,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,true
32,Private,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,false
57,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,99999,0,45,United-States,true
39,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,13699,0,45,United-States,true
29,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,false
34,Self-emp-inc,,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,true
18,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,,false
20,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0,1587,40,,false
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,true
28,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,5178,0,40,United-States,false
38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,true
20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,false
21,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,20,,false
17,Private,11th,Never-married,Other-service,Other-relative,White,Female,0,0,24,United-States,false
51,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,5359,0,40,United-States,false
64,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,false
50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,true
42,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States,false
35,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,54,United-States,false
36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,true
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,,false
37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7687,0,38,United-States,true
42,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1604,40,United-States,false
20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,false
63,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,7298,0,48,United-States,true
51,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,false
36,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,3103,0,40,,false
39,Local-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,false
25,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,,false
29,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,false
57,Private,HS-grad,Divorced,Transport-moving,Unmarried,Black,Male,7056,0,40,United-States,false
20,,Some-college,Never-married,,Own-child,White,Female,0,0,40,United-States,false
76,,10th,Married-civ-spouse,,Husband,White,Male,455,0,40,United-States,false
44,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,0,12,United-States,false
32,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,false
46,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,46,United-States,true
43,Private,,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
18,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,false
35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,false
50,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,false
44,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,false
25,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,8,United-States,false
36,Private,,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,false
43,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,,true
48,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,false
31,Private,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,Mexico,false
22,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,false
21,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,false
27,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,false
40,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
29,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,false
70,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,false
65,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States,false
43,Private,Masters,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,,false
40,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,true
39,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,64,United-States,false
43,Private,,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,false
36,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,false
40,Private,HS-grad,Divorced,Craft-repair,Other-relative,White,Female,0,0,40,,false
29,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,false
40,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,,Male,6104,0,42,United-States,false
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,false
37,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
41,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,false
21,State-gov,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,1676,10,United-States,false
22,Private,HS-grad,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,false
20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,false
63,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,false
34,Private,Assoc-acdm,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,false
47,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,false
44,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,false
23,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,false
30,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States,true
46,Private,Bachelors,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,40,United-States,true
42,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,45,United-States,true
44,Local-gov,,,Transport-moving,Unmarried,White,Female,0,0,38,United-States,false
50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
38,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States,true
39,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,,true
35,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,false
58,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,false
41,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,false
33,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,false
33,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,false
20,,Some-college,Never-married,,Own-child,,Male,0,0,72,United-States,false
44,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,48,United-States,false
30,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,false
27,Private,,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,,false
28,Private,,Divorced,Prof-specialty,Unmarried,White,Male,0,0,54,United-States,false
37,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,false
22,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,false
49,Private,Some-college,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,false
41,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,true
19,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,0,0,25,United-States,false
29,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,false
33,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,false
43,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,true
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,true
61,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,1902,35,United-States,true
25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,false
31,Private,Some-college,,Transport-moving,Not-in-family,Black,Male,0,0,40,,false
90,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,false
30,,,Married-civ-spouse,,Wife,,Female,0,0,40,,true
57,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,false
23,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,20,United-States,false
54,,,Divorced,,Not-in-family,White,Female,0,0,15,United-States,false
37,State-gov,Masters,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,40,,false
49,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,false
36,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,32,,false
22,,Some-college,Never-married,,Own-child,White,Female,0,0,20,,false
21,State-gov,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,false
28,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,false
29,Private,,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Mexico,false
41,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,false
26,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,false
37,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,true
21,,Some-college,Never-married,,Own-child,White,Female,0,0,3,United-States,false
34,Self-emp-not-inc,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-States,true
35,Local-gov,Masters,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,United-States,false
28,Private,,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Mexico,false
38,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,false
30,Private,Some-college,Separated,Sales,Unmarried,Black,Female,0,0,16,United-States,false
32,Private,,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,false
29,,Some-college,Never-married,,Own-child,Black,Female,0,0,40,United-States,false
22,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,0,1652,30,United-States,false
50,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,7687,0,45,United-States,true
47,Private,,Separated,Sales,Unmarried,White,Female,0,0,40,Mexico,false
32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,true
65,Private,Some-college,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States,false
36,Self-emp-inc,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,false
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,false
35,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,false
42,Private,HS-grad,Divorced,Other-service,Own-child,White,Female,0,0,15,United-States,false
19,,Some-college,Never-married,,Own-child,White,Male,0,0,24,United-States,false
25,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,0,0,33,United-States,false
43,Local-gov,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,12,United-States,false
20,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,25,United-States,false
47,Self-emp-not-inc,Some-college,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,false
26,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,false
64,,Bachelors,Married-civ-spouse,,Wife,Black,Female,0,0,8,United-States,false
20,State-gov,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,false
80,Self-emp-not-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,20,United-States,false
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
31,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,Mexico,true
26,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,false
23,Private,10th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,,false
51,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,false
32,State-gov,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,false
44,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,,Male,0,0,38,United-States,true
32,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,United-States,false
20,Private,HS-grad,Never-married,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,false
40,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,false
56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,true
25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,3472,0,30,United-States,false
38,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
55,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,United-States,false
35,Private,11th,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,false
36,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,true
30,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,0,0,60,,false
40,Private,,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,false
57,Private,Some-college,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,false
48,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,false
35,Private,HS-grad,Separated,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,false
36,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,false
18,Private,11th,Never-married,Other-service,Other-relative,Black,Female,0,0,25,United-States,false
24,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Female,0,0,48,United-States,false
59,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,,false
39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,true
40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,false
47,Federal-gov,Masters,Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,42,,false
34,Private,HS-grad,Separated,Adm-clerical,Husband,White,Male,0,0,40,United-States,false
42,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,false
69,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,60,United-States,true
31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,false
46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
51,Private,HS-grad,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,false
22,,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,false
51,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,,true
39,Private,Masters,Divorced,Exec-managerial,Unmarried,Black,Female,15024,0,60,United-States,true
44,Private,,Never-married,Prof-specialty,Not-in-family,White,Male,13669,0,40,United-States,true
52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,true
31,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,false
26,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,0,1630,40,,false
42,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,,true
43,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,0,0,24,,false
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1902,60,United-States,true
31,Private,10th,Never-married,Tech-support,Not-in-family,White,Female,0,0,42,United-States,false
25,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,false
27,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,false
37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
20,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,false
47,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,true
50,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,true
38,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,false
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,false
41,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,false
25,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,false
39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,true
54,Private,Some-college,Divorced,Sales,Unmarried,White,Female,0,0,48,United-States,false
40,Private,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,true
19,Private,11th,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,false
27,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,,false
29,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,true
36,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,,false
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7687,0,50,United-States,true
22,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,false
41,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,false
22,Private,,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,false
38,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,50,United-States,true
53,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,false
29,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,false
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,false
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,,false
23,Local-gov,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,false
76,Self-emp-not-inc,,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,false
44,Private,,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,40,,false
